InvoiceDate,TotalPrice,lag_1,lag_7,lag_14,rolling_7,rolling_14,rolling_30,day_of_week,week_of_year
2009-12-02 11:26:00,754.2,538.77,3125.64,125.73,794.2200000000001,821.402142857143,753.8023333333333,2,49
2009-12-02 11:31:00,223.1,754.2,2052.12,1317.97,532.9314285714287,743.1971428571427,752.4693333333333,2,49
2009-12-02 11:33:00,285.59,223.1,966.0,266.6,435.73000000000013,744.5535714285714,744.0403333333335,2,49
2009-12-02 11:34:00,130.18,285.59,900.0,221.53,325.7557142857144,738.0285714285714,735.7756666666667,2,49
2009-12-02 11:43:00,159.98000000000002,130.18,180.45,299.70000000000005,322.8314285714287,728.0485714285713,727.8683333333335,2,49
2009-12-02 11:45:00,230.46,159.98000000000002,168.0,306.95,331.75428571428586,722.585,731.7303333333333,2,49
2009-12-02 11:47:00,162.04,230.46,538.77,401.7,277.9357142857144,705.4664285714285,712.455,2,49
2009-12-02 11:48:00,40.8,162.04,754.2,3125.64,176.0214285714287,485.12071428571426,688.06,2,49
2009-12-02 11:51:00,333.67,40.8,223.1,2052.12,191.81714285714298,362.3742857142857,697.1456666666667,2,49
2009-12-02 11:52:00,216.86,333.67,285.59,966.0,181.99857142857155,308.86428571428576,695.6643333333334,2,49
2009-12-02 11:53:00,319.54,216.86,130.18,900.0,209.05000000000013,267.40285714285716,541.675,2,49
2009-12-02 11:55:00,119.16,319.54,159.98000000000002,180.45,203.21857142857155,263.02500000000003,505.28700000000003,2,49
2009-12-02 11:59:00,211.52,119.16,230.46,168.0,200.51285714285726,266.13357142857143,505.9376666666667,2,49
2009-12-02 12:06:00,1144.98,211.52,162.04,538.77,340.93285714285724,309.4342857142857,537.7936666666667,2,49
2009-12-02 12:09:00,260.36,1144.98,40.8,754.2,372.29857142857156,274.16,519.9396666666667,2,49
2009-12-02 12:13:00,993.21,260.36,333.67,223.1,466.5185714285716,329.16785714285714,548.5603333333333,2,49
2009-12-02 12:15:00,311.5,993.21,216.86,285.59,480.0385714285716,331.0185714285714,554.7526666666668,2,49
2009-12-02 12:19:00,200.63,311.5,319.54,130.18,463.05142857142874,336.05071428571426,517.508,2,49
2009-12-02 12:22:00,311.69,200.63,119.16,159.98000000000002,490.5557142857144,346.88714285714286,519.011,2,49
2009-12-02 12:26:00,408.07,311.69,211.52,230.46,518.6342857142857,359.5735714285715,525.2289999999999,2,49
2009-12-02 12:28:00,128.48000000000002,408.07,1144.98,162.04,373.4200000000002,357.1764285714286,519.5216666666666,2,49
2009-12-02 12:32:00,174.52,128.48000000000002,260.36,40.8,361.157142857143,366.7278571428572,515.1073333333334,2,49
2009-12-02 12:38:00,251.17000000000002,174.52,993.21,333.67,255.15142857142874,360.835,510.08966666666663,2,49
2009-12-02 12:39:00,454.35,251.17000000000002,311.5,216.86,275.55857142857155,377.79857142857145,421.0466666666667,2,49
2009-12-02 12:43:00,180.13,454.35,200.63,319.54,272.63000000000017,367.84071428571434,358.647,2,49
2009-12-02 12:44:00,109.84,180.13,311.69,119.16,243.79428571428585,367.17500000000007,330.10833333333335,2,49
2009-12-02 12:46:00,112.5,109.84,408.07,211.52,201.57000000000014,360.1021428571429,303.85833333333335,2,49
2009-12-02 12:47:00,493.25,112.5,128.48000000000002,1144.98,253.68000000000015,313.55,314.285,2,49
2009-12-02 12:54:00,634.29,493.25,174.52,260.36,319.36142857142875,340.25928571428574,329.82800000000003,2,49
2009-12-02 13:00:00,597.6899999999999,634.29,251.17000000000002,993.21,368.86428571428587,312.0078571428571,331.79200000000003,2,49
2009-12-02 13:06:00,824.1800000000001,597.6899999999999,454.35,311.5,421.697142857143,348.6278571428571,334.1246666666667,2,49
2009-12-02 13:10:00,132.55,824.1800000000001,180.13,200.63,414.90000000000015,343.765,331.10633333333334,2,49
2009-12-02 13:20:00,284.55,132.55,109.84,311.69,439.8585714285715,341.8264285714286,331.0716666666667,2,49
2009-12-02 13:22:00,340.2,284.55,112.5,408.07,472.387142857143,336.9785714285714,338.07233333333335,2,49
2009-12-02 13:23:00,912.73,340.2,493.25,128.48000000000002,532.3128571428572,392.99642857142857,363.164,2,49
2009-12-02 13:26:00,371.27000000000004,912.73,634.29,174.52,494.73857142857156,407.05,367.85766666666666,2,49
2009-12-02 13:32:00,87.30000000000001,371.27000000000004,597.6899999999999,251.17000000000002,421.82571428571447,395.3450000000001,365.3663333333334,2,49
2009-12-02 13:33:00,176.88,87.30000000000001,824.1800000000001,454.35,329.3542857142858,375.52571428571434,369.90233333333333,2,49
2009-12-02 13:34:00,174.1,176.88,132.55,180.13,335.2900000000001,375.09499999999997,364.5833333333333,2,49
2009-12-02 13:39:00,85.95,174.1,284.55,109.84,306.9185714285716,373.3885714285714,360.2196666666667,2,49
2009-12-02 13:51:00,445.7,85.95,340.2,112.5,321.9900000000002,397.1885714285714,364.425,2,49
2009-12-02 13:53:00,472.47,445.7,912.73,493.25,259.09571428571445,395.7042857142857,376.202,2,49
2009-12-02 13:57:00,637.04,472.47,371.27000000000004,634.29,297.0628571428573,395.9007142857143,390.386,2,49
2009-12-02 13:58:00,1008.0,637.04,87.30000000000001,597.6899999999999,428.5914285714287,425.2085714285714,385.82,2,49
2009-12-02 14:06:00,316.22,1008.0,176.88,824.1800000000001,448.49714285714305,388.92571428571426,387.68199999999996,2,49
2009-12-02 14:09:00,365.47999999999996,316.22,174.1,132.55,475.83714285714296,405.5635714285714,366.75766666666664,2,49
2009-12-02 14:15:00,714.0,365.47999999999996,85.95,284.55,565.5585714285716,436.23857142857145,380.1743333333333,2,49
2009-12-02 14:21:00,514.97,714.0,445.7,340.2,575.4542857142859,448.72214285714284,390.65233333333333,2,49
2009-12-02 14:22:00,89.69999999999999,514.97,472.47,912.73,520.7728571428572,389.9342857142857,383.25266666666664,2,49
2009-12-02 14:34:00,157.91,89.69999999999999,637.04,371.27000000000004,452.32571428571447,374.69428571428574,374.914,2,49
2009-12-02 14:52:00,734.7,157.91,1008.0,87.30000000000001,413.28285714285727,420.9371428571429,395.1213333333333,2,49
2009-12-02 14:55:00,66.82,734.7,316.22,176.88,377.6542857142859,413.07571428571424,391.5313333333333,2,49
2009-12-02 14:56:00,206.85,66.82,365.47999999999996,174.1,354.9928571428573,415.415,390.05400000000003,2,49
2009-12-02 15:01:00,234.87,206.85,714.0,85.95,286.54571428571444,426.0521428571429,382.73800000000006,2,49
2009-12-02 15:04:00,1003.83,234.87,514.97,445.7,356.3828571428573,465.91857142857145,410.19466666666665,2,49
2009-12-02 15:10:00,675.0,1003.83,89.69999999999999,472.47,439.99714285714305,480.38500000000005,429.03333333333336,2,49
2009-12-02 15:15:00,39.980000000000004,675.0,157.91,637.04,423.1500000000001,437.73785714285714,426.616,2,49
2009-12-02 15:16:00,162.1,39.980000000000004,734.7,1008.0,341.3500000000002,377.3164285714286,415.5776666666667,2,49
2009-12-02 15:17:00,735.7,162.1,66.82,316.22,436.90428571428583,407.2792857142857,418.95799999999997,2,49
2009-12-02 15:28:00,632.9,735.7,206.85,365.47999999999996,497.7685714285716,426.38071428571436,420.1316666666667,2,49
2009-12-02 15:29:00,10.2,632.9,234.87,714.0,465.67285714285725,376.1092857142857,392.99899999999997,2,49
2009-12-02 15:38:00,176.6,10.2,1003.83,514.97,347.497142857143,351.94,394.46733333333333,2,49
2009-12-02 15:41:00,530.76,176.6,675.0,89.69999999999999,326.89142857142866,383.44428571428574,402.6743333333333,2,49
2009-12-02 15:44:00,407.95,530.76,39.980000000000004,157.91,379.4585714285716,401.30428571428564,404.93266666666665,2,49
2009-12-02 15:51:00,143.11,407.95,162.1,734.7,376.74571428571437,359.04785714285714,379.2786666666667,2,49
2009-12-02 16:02:00,163.47,143.11,735.7,66.82,294.99857142857155,365.95142857142855,372.352,2,49
2009-12-02 16:18:00,380.28000000000003,163.47,632.9,206.85,258.91000000000014,378.3392857142857,382.118,2,49
2009-12-02 16:24:00,581.89,380.28000000000003,10.2,234.87,340.5800000000001,403.12642857142856,395.6183333333333,2,49
2009-12-02 16:49:00,597.4,581.89,176.6,1003.83,400.69428571428585,374.0957142857143,409.72833333333335,2,49
2009-12-02 16:52:00,4734.24,597.4,530.76,675.0,1001.1914285714286,664.0414285714286,564.6713333333333,2,49
2009-12-02 16:53:00,976.8,4734.24,407.95,39.980000000000004,1082.4557142857143,730.9571428571428,582.3746666666666,2,49
2009-12-02 16:59:00,181.08,976.8,143.11,162.1,1087.88,732.3128571428571,572.6616666666666,2,49
2009-12-02 17:06:00,300.1,181.08,163.47,735.7,1107.3985714285716,701.1985714285713,561.4303333333334,2,49
2009-12-02 17:18:00,520.2,300.1,380.28000000000003,632.9,1127.3871428571429,693.1485714285715,545.1703333333332,2,49
2009-12-03 07:25:00,371.82,520.2,581.89,10.2,1097.3771428571429,718.9785714285715,547.0236666666666,3,49
2009-12-03 07:57:00,337.93,371.82,597.4,176.6,1060.31,730.5021428571429,546.1053333333333,3,49
2009-12-03 09:10:00,260.44,337.93,4734.24,530.76,421.19571428571425,711.1935714285715,530.9866666666667,3,49
2009-12-03 09:44:00,287.37,260.44,976.8,407.95,322.7057142857143,702.5807142857142,523.4,3,49
2009-12-03 09:52:00,119.10000000000001,287.37,181.08,143.11,313.8514285714286,700.8657142857144,524.38,3,49
2009-12-03 10:02:00,203.78,119.10000000000001,300.1,163.47,300.09142857142854,703.745,525.909,3,49
2009-12-03 10:03:00,478.7,203.78,520.2,380.28000000000003,294.16285714285715,710.775,517.3756666666667,3,49
2009-12-03 10:16:00,120.0,478.7,371.82,581.89,258.18857142857144,677.7828571428571,519.1483333333333,3,49
2009-12-03 10:17:00,202.06,120.0,337.93,597.4,238.77857142857144,649.5442857142856,518.9886666666666,3,49
2009-12-03 10:20:00,749.53,202.06,260.44,4734.24,308.6485714285714,364.92214285714283,536.144,3,49
2009-12-03 10:23:00,144.0,749.53,287.37,976.8,288.1671428571429,305.43642857142856,507.483,3,49
2009-12-03 10:26:00,1146.1000000000001,144.0,119.10000000000001,181.08,434.88142857142856,374.36642857142857,523.1863333333333,3,49
2009-12-03 10:28:00,1062.6,1146.1000000000001,203.78,300.1,557.57,428.83071428571435,557.2736666666666,3,49
2009-12-03 10:37:00,390.6,1062.6,478.7,520.2,544.9842857142856,419.5735714285714,564.8903333333334,3,49
2009-12-03 10:49:00,82.6,390.6,120.0,371.82,539.6414285714285,398.915,543.1203333333334,3,49
2009-12-03 10:51:00,181.65,82.6,202.06,337.93,536.7257142857143,387.7521428571428,528.0786666666667,3,49
2009-12-03 11:09:00,430.9,181.65,749.53,260.44,491.2071428571429,399.92785714285714,542.102,3,49
2009-12-03 11:10:00,320.40000000000003,430.9,144.0,287.37,516.4071428571428,402.2871428571429,546.8953333333334,3,49
2009-12-03 11:19:00,321.65,320.40000000000003,1146.1000000000001,119.10000000000001,398.62857142857143,416.755,539.925,3,49
2009-12-03 11:25:00,154.2,321.65,1062.6,203.78,268.85714285714283,413.2135714285714,531.4666666666667,3,49
2009-12-03 11:34:00,143.06,154.2,390.6,478.7,233.49428571428572,389.23928571428576,531.465,3,49
2009-12-03 11:45:00,169.5,143.06,82.6,120.0,245.9085714285714,392.77500000000003,531.666,3,49
2009-12-03 11:46:00,114.55,169.5,181.65,202.06,236.32285714285715,386.5242857142857,522.8083333333333,3,49
2009-12-03 11:51:00,317.55,114.55,430.9,749.53,220.13000000000002,355.66857142857145,513.997,3,49
2009-12-03 11:53:00,912.5600000000001,317.55,320.40000000000003,144.0,304.72428571428566,410.5657142857143,524.5023333333334,3,49
2009-12-03 11:57:00,556.75,912.5600000000001,321.65,1146.1000000000001,338.31,368.4692857142857,385.2526666666667,3,49
2009-12-03 12:02:00,344.40000000000003,556.75,154.2,1062.6,365.48142857142864,317.1692857142857,364.17266666666666,3,49
2009-12-03 12:10:00,503.93,344.40000000000003,143.06,390.6,417.03428571428566,325.2642857142857,374.93433333333337,3,49
2009-12-03 12:13:00,285.09,503.93,169.5,82.6,433.54714285714283,339.7278571428571,374.434,3,49
2009-12-03 12:15:00,1008.0,285.09,114.55,181.65,561.1828571428572,398.7528571428571,390.6940000000001,3,49
2009-12-03 12:27:00,1485.59,1008.0,317.55,430.9,728.0457142857142,474.0878571428571,427.81966666666665,3,49
2009-12-03 12:28:00,744.21,1485.59,912.5600000000001,320.40000000000003,703.9957142857144,504.36,441.36233333333337,3,49
2009-12-03 12:31:00,4773.65,744.21,556.75,321.65,1306.4099999999999,822.36,591.8026666666667,3,49
2009-12-03 12:34:00,308.6,4773.65,344.40000000000003,154.2,1301.2957142857142,833.3885714285714,592.5103333333334,3,49
2009-12-03 12:36:00,48.0,308.6,503.93,143.06,1236.162857142857,826.5985714285714,590.1403333333333,3,49
2009-12-03 12:37:00,45.60000000000001,48.0,285.09,169.5,1201.95,817.7485714285714,584.8676666666667,3,49
2009-12-03 12:38:00,189.15,45.60000000000001,1008.0,114.55,1084.9714285714285,823.0771428571428,575.216,3,49
2009-12-03 12:40:00,215.0,189.15,1485.59,317.55,903.4585714285714,815.7521428571428,578.3826666666666,3,49
2009-12-03 12:45:00,69.82,215.0,744.21,912.5600000000001,807.1171428571428,755.5564285714285,573.9746666666667,3,49
2009-12-03 12:50:00,180.39,69.82,4773.65,556.75,150.93714285714285,728.6735714285714,555.0033333333333,3,49
2009-12-03 13:02:00,492.15000000000003,180.39,308.6,344.40000000000003,177.15857142857143,739.2271428571429,566.6083333333333,3,49
2009-12-03 13:03:00,1146.71,492.15000000000003,48.0,503.93,334.1171428571429,785.14,566.6286666666667,3,49
2009-12-03 13:04:00,102.0,1146.71,45.60000000000001,285.09,342.17428571428576,772.0621428571428,534.6086666666666,3,49
2009-12-03 13:05:00,13.5,102.0,189.15,1008.0,317.0814285714286,701.0264285714285,522.0386666666667,3,49
2009-12-03 13:09:00,831.0,13.5,215.0,1485.59,405.0814285714286,654.2699999999999,546.9853333333333,3,49
2009-12-03 13:17:00,119.54,831.0,69.82,744.21,412.1842857142857,609.6507142857143,544.9150000000001,3,49
2009-12-03 13:22:00,277.5,119.54,180.39,4773.65,426.0571428571429,288.4971428571429,539.8016666666667,3,49
2009-12-03 13:25:00,421.64,277.5,492.15000000000003,308.6,415.9842857142857,296.57142857142856,543.1763333333333,3,49
2009-12-03 13:26:00,47.85,421.64,1146.71,48.0,259.0042857142857,296.5607142857143,534.0496666666667,3,49
2009-12-03 13:30:00,14475.0,47.85,102.0,45.60000000000001,2312.29,1327.232142857143,1011.4096666666667,3,49
2009-12-03 13:32:00,314.22,14475.0,13.5,189.15,2355.25,1336.1657142857143,1017.115,3,49
2009-12-03 13:42:00,4000.0,314.22,831.0,215.0,2807.964285714286,1606.5228571428572,1144.7983333333332,3,49
